# ModEM impedance responses for Created using MTpy calculated floor_egbert error of 5%, data rotated 0.0_deg clockwise from N       
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -20.519 131.990
>     17    28
4.216970E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX   9.469200E-04  -3.641686E-04   2.000000E+15
4.216970E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   8.844508E+00   1.757688E+01   2.000000E+15
4.216970E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -9.094535E+00  -1.782202E+01   2.000000E+15
4.216970E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY  -7.689816E-04   3.916655E-04   2.000000E+15
8.659640E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX   8.099380E-04  -6.971884E-04   2.000000E+15
8.659640E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   5.906952E+00   1.006725E+01   2.000000E+15
8.659640E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -6.116974E+00  -1.020288E+01   2.000000E+15
8.659640E-02          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY  -4.956730E-04   8.045515E-04   2.000000E+15
1.778280E-01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX   3.185356E-04  -1.627272E-03   2.000000E+15
1.778280E-01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   4.314308E+00   5.732913E+00   2.000000E+15
1.778280E-01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -4.510487E+00  -5.809277E+00   2.000000E+15
1.778280E-01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY   2.770482E-04   2.123613E-03   2.000000E+15
3.651740E-01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX  -9.678516E-04  -3.906694E-03   2.000000E+15
3.651740E-01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   3.450994E+00   3.305556E+00   2.000000E+15
3.651740E-01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -3.635372E+00  -3.358664E+00   2.000000E+15
3.651740E-01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY   2.009669E-03   5.483980E-03   2.000000E+15
7.498940E-01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX  -6.005841E-03  -9.731281E-03   2.000000E+15
7.498940E-01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   2.923025E+00   1.987221E+00   2.000000E+15
7.498940E-01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -3.087574E+00  -2.027743E+00   2.000000E+15
7.498940E-01          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY   7.638680E-03   1.425604E-02   2.000000E+15
1.539930E+00          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX  -1.964617E-02  -3.608329E-02   2.000000E+15
1.539930E+00          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   2.554561E+00   1.265026E+00   2.000000E+15
1.539930E+00          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -2.696035E+00  -1.283488E+00   2.000000E+15
1.539930E+00          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY   1.919666E-02   4.792866E-02   2.000000E+15
3.162280E+00          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXX  -3.845693E-03  -1.110914E-01   2.000000E+15
3.162280E+00          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZXY   2.296769E+00   8.794297E-01   2.000000E+15
3.162280E+00          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYX  -2.435211E+00  -8.568773E-01   2.000000E+15
3.162280E+00          Synth02       -19.232  136.306  138639.223 -179818.832       0.100     ZYY  -8.279646E-03   1.292411E-01   2.000000E+15
