station,freq,lon,lat,phi_min,phi_max,azimuth,skew,n_skew,elliptic,tip_mag_re,tip_mag_im,tip_ang_re,tip_ang_im
10230,1.0547,143.462,-22.58813336111111,35.96000078593255,38.185054538765549,-87.467116034923293,-0.29079222982640646,-0.58158445965281291,0.030009469182927725,0.021188843562514801,0.02921530118705094,4.7786669651085534,153.70384637092229
10240,1.0547,143.432,-22.560966694444446,38.831766452153794,39.51453456228765,14.557972193637607,0.16457765362462604,0.32915530724925207,0.0087147459585616358,0.0091871786823063909,0.009218725981907188,-143.99167520877864,-5.3118387913439271
10250a,1.0547,143.39096666666666,-22.519550027777775,37.657666699705182,44.059687662865009,61.325619233069624,-0.21961307416015613,-0.43922614832031226,0.078343468325648688,0.025868163992931546,0.016087757664968602,-49.132819808754611,-16.047418278579158
10260,1.0547,143.35701666666665,-22.494966694444447,38.029215104642859,41.481393182063293,0.41192195721307789,-1.7262681536980697,-3.4525363073961395,0.043417830045674857,0.047366180626685336,0.051355507152259727,88.180150499769269,-37.589039236487885
10270,1.0547,143.31501666666668,-22.471616694444442,40.708811445432254,43.086492888921391,44.050917388321942,0.15573468212418587,0.31146936424837174,0.028374876878564631,0.042168100143824362,0.013601378483524974,27.680196028554587,-1.3198304166070822
10280,1.0547,143.27295,-22.450616694444445,44.732127753771664,46.06624391121936,-47.664841902003637,0.41660488325554135,0.83320976651108269,0.014693172718669894,0.025461724557400367,0.0066060686136252779,8.1791441762356207,-116.66721815585329
10290,1.0547,143.22798333333333,-22.43190002777778,47.094580988433513,47.394080129092963,37.038294417721566,-0.091309803635726813,-0.18261960727145363,0.0031696834002857511,0.013047537788308144,0.0067516959465883089,101.81908026431348,157.87124524437075
10300,1.0547,143.186,-22.414216666666665,45.858524215846423,47.216008770220292,36.066172510128283,0.21327898314048063,0.42655796628096126,0.014584919320272977,0.011582120265208998,0.0031224300307504094,52.810611034995688,-155.18960513653678
10310,1.0547,143.14396666666667,-22.395166666666665,46.71454469581105,49.00150006405341,0.96631471714451211,0.053683858449422639,0.10736771689884528,0.02389312443885399,0.02264225423173841,0.025689143250192285,164.29166758063425,131.64664739021853
10320,1.0547,143.0910166666667,-22.38495,48.25867906809421,49.465028373519722,7.7577564656315072,-0.30265906370550022,-0.60531812741100044,0.012344489755940319,0.021164609287894744,0.0066489310256892427,-92.359205559654299,24.127388175190081
